Language	GrammarLanguage	Grammar	Length
Bulgarian	Croatian	3881311	26.57842146626249
Bulgarian	Czech	7741972	26.643201975973952
Bulgarian	Danish	7430046	26.854384192208375
Bulgarian	Dutch	8352231	35.35174581789604
Bulgarian	English	3723683	26.73313124508813
Bulgarian	Estonian	261273	28.538116088469742
Bulgarian	Faroese-Adap	1799491	27.547771415740428
Bulgarian	Finnish	1361624	28.23195239699113
Bulgarian	French	3310791	27.057258336140116
Bulgarian	Galician	6991995	25.324912989783318
Bulgarian	German	2860	32.063208712248795
Bulgarian	Gothic	5411972	27.383518580891433
Bulgarian	Greek	1162797	29.264286516223194
Bulgarian	Hebrew	8863015	25.194790614123722
Bulgarian	Hindi	3134571	30.8494442573257
Bulgarian	Hungarian	1003524	30.062871898506792
Bulgarian	Indonesian	4621596	25.209049062535083
Bulgarian	Irish	9479903	29.85292466599304
Bulgarian	Italian	7883030	27.319187156169306
Bulgarian	Japanese	8706559	29.805097114628943
Bulgarian	Kazakh-Adap	6938961	31.93881217020321
Bulgarian	Korean	6612019	31.78758280004491
Bulgarian	Kurmanji-Adap	3866003	33.35556304030538
Bulgarian	Latin	2824321	31.420119007522175
Bulgarian	Latvian	2359012	30.729201751431457
Bulgarian	Lithuanian	3088697	31.424946671157517
Bulgarian	Marathi	9615039	30.880880206579096
Bulgarian	Naija-Adap	5335571	31.47434601998428
Bulgarian	North_Sami	4402631	27.84124845627035
Bulgarian	Norwegian	7523351	26.640395194790614
Bulgarian	Old_Church_Slavonic	5293884	26.652071404513304
Bulgarian	Persian	3499803	32.39642977433479
Bulgarian	Polish	7423274	26.471539238800943
Bulgarian	Polish-LFG	8090407	26.529695744919724
Bulgarian	Portuguese	1222129	25.301560570337937
Bulgarian	Romanian	4667639	25.614235994161895
Bulgarian	Russian	9493679	27.02020882452004
Bulgarian	Serbian	9504069	27.729314022678793
Bulgarian	Slovak	8148457	28.656562254406648
Bulgarian	Slovenian	3939046	28.6162568766139
Bulgarian	Spanish	2102241	27.560907151678457
Bulgarian	Swedish	1253956	26.760300886942854
Bulgarian	Tamil	4547053	31.226675648366452
Bulgarian	Telugu	1396888	30.767935331761535
Bulgarian	Thai-Adap	1453465	25.738295722465477
Bulgarian	Turkish	8110084	29.30133602784327
Bulgarian	Ukrainian	8263084	26.69114179858538
Bulgarian	Urdu	4712606	32.77130346918154
Bulgarian	Uyghur-Adap	484295	30.444481868193556
Bulgarian	Vietnamese	5585751	26.04704165263276
Catalan	Afrikaans	3574450	111.52922350072392
Catalan	Amharic-Adap	247583	109.95747923493104
Catalan	Ancient_Greek	8902702	110.94071477558485
Catalan	Arabic	3747718	89.93766669206737
Catalan	Armenian-Adap	3238389	110.86679875028575
Catalan	Basque	4562950	117.67659833879448
Catalan	Belarusian	3637906	92.95656480987579
